i,comhash,comhash0
6322, 55, 0
6323, 267, 0
6324, 18, 0
6325, 56, 0
6326, 3, 0
6327, 3, 0
6328, 8, 0
6329, 48, 0
6330, 16, 0
6331, 1, 0
6332, 20, 0
6333, 13, 0
6334, 17, 0
6335, 252, 0
6336, 1, 0
6337, 423, 0
6338, 53, 0
6339, 261, 0
6340, 14, 0
6341, 49, 0
6342, 2, 0
6343, 4, 0
6344, 6, 0
6345, 49, 0
6346, 20, 0
6347, 2, 0
6348, 19, 0
6349, 4, 0
6350, 20, 0
6351, 289, 0
6352, 1, 0
6353, 426, 0
6354, 47, 0
6355, 254, 0
6356, 17, 0
6357, 48, 0
6358, 3, 0
6359, 3, 0
6360, 3, 0
6361, 40, 0
6362, 23, 0
6363, 3, 0
6364, 18, 0
6365, 10, 0
6366, 18, 0
6367, 234, 0
6368, 0, 0
6369, 421, 0
6370, 42, 0
6371, 254, 0
6372, 12, 0
6373, 49, 0
6374, 0, 0
6375, 1, 0
6376, 8, 0
6377, 46, 0
6378, 16, 0
6379, 3, 0
6380, 22, 0
6381, 4, 0
6382, 26, 0
6383, 301, 0
6384, 1, 0
6385, 453, 0
6386, 44, 0
6387, 224, 0
6388, 16, 0
6389, 48, 0
6390, 0, 0
6391, 3, 0
6392, 6, 0
6393, 54, 0
6394, 20, 0
6395, 5, 0
6396, 27, 0
6397, 6, 0
6398, 5, 0
6399, 255, 0
6400, 0, 0
6401, 448, 0
6402, 36, 0
6403, 282, 0
6404, 9, 0
6405, 38, 0
6406, 0, 0
6407, 5, 0
6408, 2, 0
6409, 57, 0
6410, 29, 0
6411, 6, 0
6412, 23, 0
6413, 9, 0
6414, 17, 0
6415, 243, 0
6416, 1, 0
6417, 402, 0
6418, 38, 0
6419, 267, 0
6420, 10, 0
6421, 58, 0
6422, 0, 0
6423, 1, 0
6424, 10, 0
6425, 47, 0
6426, 22, 0
6427, 6, 0
6428, 27, 0
6429, 5, 0
6430, 16, 0
6431, 244, 0
6432, 0, 0
6433, 423, 0
6434, 47, 0
6435, 295, 0
6436, 8, 0
6437, 45, 0
6438, 1, 0
6439, 2, 0
6440, 6, 0
6441, 48, 0
6442, 21, 0
6443, 3, 0
6444, 12, 0
6445, 7, 0
6446, 18, 0
6447, 283, 0
6448, 0, 0
6449, 424, 0
6450, 46, 0
6451, 262, 0
6452, 14, 0
6453, 49, 0
6454, 3, 0
6455, 1, 0
6456, 4, 0
6457, 52, 0
6458, 26, 0
6459, 3, 0
6460, 19, 0
6461, 6, 0
6462, 13, 0
6463, 242, 0
6464, 4, 0
6465, 438, 0
6466, 58, 0
6467, 253, 0
6468, 16, 0
6469, 46, 0
6470, 2, 0
6471, 5, 0
6472, 5, 0
6473, 51, 0
6474, 25, 0
6475, 3, 0
6476, 20, 0
6477, 6, 0
6478, 27, 0
6479, 245, 0
6480, 1, 0
6481, 411, 0
6482, 55, 0
6483, 276, 0
6484, 6, 0
6485, 50, 0
6486, 0, 0
6487, 3, 0
6488, 1, 0
6489, 55, 0
6490, 20, 0
6491, 4, 0
6492, 20, 0
6493, 12, 0
6494, 17, 0
6495, 221, 0
6496, 0, 0
6497, 430, 0
6498, 38, 0
6499, 261, 0
6500, 6, 0
6501, 43, 0
6502, 0, 0
6503, 3, 0
6504, 2, 0
6505, 55, 0
6506, 23, 0
6507, 4, 0
6508, 25, 0
6509, 6, 0
6510, 22, 0
6511, 267, 0
6512, 0, 0
6513, 379, 0
6514, 37, 0
6515, 245, 0
6516, 13, 0
6517, 41, 0
6518, 1, 0
6519, 1, 0
6520, 6, 0
6521, 35, 0
6522, 16, 0
6523, 6, 0
6524, 28, 0
6525, 11, 0
6526, 17, 0
6527, 262, 0
6528, 1, 0
6529, 416, 0
6530, 46, 0
6531, 285, 0
6532, 9, 0
6533, 64, 0
6534, 0, 0
6535, 1, 0
6536, 6, 0
6537, 56, 0
6538, 26, 0
6539, 3, 0
6540, 10, 0
6541, 8, 0
6542, 19, 0
6543, 263, 0
6544, 1, 0
6545, 431, 0
6546, 43, 0
6547, 271, 0
6548, 10, 0
6549, 41, 0
6550, 0, 0
6551, 3, 0
6552, 6, 0
6553, 41, 0
6554, 16, 0
6555, 3, 0
6556, 16, 0
6557, 10, 0
6558, 23, 0
6559, 239, 0
6560, 0, 0
6561, 392, 0
6562, 36, 0
6563, 264, 0
6564, 8, 0
6565, 56, 0
6566, 2, 0
6567, 3, 0
6568, 12, 0
6569, 48, 0
6570, 29, 0
6571, 3, 0
6572, 12, 0
6573, 10, 0
6574, 22, 0
6575, 258, 0
6576, 0, 0
6577, 428, 0
6578, 47, 0
6579, 238, 0
6580, 5, 0
6581, 52, 0
6582, 1, 0
6583, 1, 0
6584, 1, 0
6585, 60, 0
6586, 19, 0
6587, 5, 0
6588, 11, 0
6589, 11, 0
6590, 12, 0
6591, 255, 0
6592, 2, 0
6593, 456, 0
6594, 27, 0
6595, 230, 0
6596, 9, 0
6597, 66, 0
6598, 4, 0
6599, 5, 0
6600, 8, 0
6601, 56, 0
6602, 17, 0
6603, 2, 0
6604, 14, 0
6605, 9, 0
6606, 29, 0
6607, 253, 0
6608, 0, 0
6609, 437, 0
6610, 31, 0
6611, 262, 0
6612, 17, 0
6613, 58, 0
6614, 1, 0
6615, 0, 0
6616, 3, 0
6617, 49, 0
6618, 16, 0
6619, 6, 0
6620, 21, 0
6621, 8, 0
6622, 14, 0
6623, 252, 0
6624, 0, 0
6625, 419, 0
6626, 41, 0
6627, 256, 0
6628, 8, 0
6629, 40, 0
6630, 3, 0
6631, 3, 0
6632, 0, 0
6633, 56, 0
6634, 30, 0
6635, 2, 0
6636, 25, 0
6637, 15, 0
6638, 22, 0
6639, 279, 0
6640, 0, 0
6641, 449, 0
6642, 74, 0
6643, 239, 0
6644, 10, 0
6645, 50, 0
6646, 0, 0
6647, 3, 0
6648, 5, 0
6649, 60, 0
6650, 15, 0
6651, 3, 0
6652, 22, 0
6653, 8, 0
6654, 22, 0
6655, 232, 0
6656, 0, 0
6657, 416, 0
6658, 57, 0
6659, 265, 0
6660, 11, 0
6661, 54, 0
6662, 2, 0
6663, 4, 0
6664, 5, 0
6665, 57, 0
6666, 23, 0
6667, 1, 0
6668, 13, 0
6669, 8, 0
6670, 20, 0
6671, 279, 0
6672, 0, 0
6673, 408, 0
6674, 53, 0
6675, 290, 0
6676, 12, 0
6677, 49, 0
6678, 3, 0
6679, 2, 0
6680, 3, 0
6681, 30, 0
6682, 18, 0
6683, 1, 0
6684, 23, 0
6685, 11, 0
6686, 22, 0
6687, 243, 0
6688, 0, 0
6689, 440, 0
6690, 46, 0
6691, 269, 0
6692, 11, 0
6693, 49, 0
6694, 2, 0
6695, 2, 0
6696, 4, 0
6697, 42, 0
6698, 17, 0
6699, 4, 0
6700, 15, 0
6701, 7, 0
6702, 16, 0
6703, 275, 0
6704, 0, 0
6705, 426, 0
6706, 65, 0
6707, 265, 0
6708, 9, 0
6709, 45, 0
6710, 3, 0
6711, 3, 0
6712, 9, 0
6713, 57, 0
6714, 29, 0
6715, 5, 0
6716, 19, 0
6717, 3, 0
6718, 15, 0
6719, 258, 0
6720, 0, 0
6721, 399, 0
6722, 42, 0
6723, 275, 0
6724, 14, 0
6725, 58, 0
6726, 1, 0
6727, 4, 0
6728, 5, 0
6729, 56, 0
6730, 28, 0
6731, 4, 0
6732, 23, 0
6733, 8, 0
6734, 14, 0
6735, 251, 0
6736, 0, 0
6737, 401, 0
6738, 44, 0
6739, 212, 0
6740, 11, 0
6741, 57, 0
6742, 4, 0
6743, 3, 0
6744, 5, 0
6745, 51, 0
6746, 23, 0
6747, 2, 0
6748, 16, 0
6749, 3, 0
6750, 9, 0
6751, 235, 0
6752, 1, 0
6753, 457, 0
6754, 49, 0
6755, 269, 0
6756, 12, 0
6757, 49, 0
6758, 1, 0
6759, 4, 0
6760, 4, 0
6761, 45, 0
6762, 24, 0
6763, 0, 0
6764, 15, 0
6765, 8, 0
6766, 24, 0
6767, 263, 0
6768, 1, 0
6769, 426, 0
6770, 38, 0
6771, 254, 0
6772, 8, 0
6773, 35, 0
6774, 1, 0
6775, 2, 0
6776, 4, 0
6777, 40, 0
6778, 21, 0
6779, 0, 0
6780, 23, 0
6781, 8, 0
6782, 14, 0
6783, 289, 0
6784, 0, 0
6785, 410, 0
6786, 58, 0
6787, 265, 0
6788, 9, 0
6789, 64, 0
6790, 2, 0
6791, 1, 0
6792, 5, 0
6793, 54, 0
6794, 18, 0
6795, 2, 0
6796, 21, 0
6797, 9, 0
6798, 22, 0
6799, 234, 0
6800, 2, 0
6801, 421, 0
6802, 36, 0
6803, 278, 0
6804, 10, 0
6805, 40, 0
6806, 3, 0
6807, 3, 0
6808, 4, 0
6809, 72, 0
6810, 32, 0
6811, 5, 0
6812, 21, 0
6813, 7, 0
6814, 16, 0
6815, 217, 0
6816, 2, 0
6817, 430, 0
6818, 44, 0
6819, 259, 0
6820, 4, 0
6821, 49, 0
6822, 2, 0
6823, 1, 0
6824, 6, 0
6825, 50, 0
6826, 29, 0
6827, 2, 0
6828, 20, 0
6829, 11, 0
6830, 27, 0
6831, 235, 0
6832, 0, 0
6833, 477, 0
6834, 34, 0
6835, 258, 0
6836, 11, 0
6837, 44, 0
6838, 0, 0
6839, 3, 0
6840, 2, 0
6841, 56, 0
6842, 20, 0
6843, 1, 0
6844, 14, 0
6845, 6, 0
6846, 21, 0
6847, 268, 0
6848, 1, 0
6849, 397, 0
6850, 38, 0
6851, 236, 0
6852, 7, 0
6853, 46, 0
6854, 0, 0
6855, 2, 0
6856, 12, 0
6857, 49, 0
6858, 20, 0
6859, 3, 0
6860, 21, 0
6861, 13, 0
6862, 18, 0
6863, 273, 0
6864, 0, 0
6865, 450, 0
6866, 50, 0
6867, 269, 0
6868, 9, 0
6869, 63, 0
6870, 2, 0
6871, 3, 0
6872, 1, 0
6873, 59, 0
6874, 33, 0
6875, 7, 0
6876, 24, 0
6877, 10, 0
6878, 19, 0
6879, 243, 0
6880, 0, 0
6881, 433, 0
6882, 32, 0
6883, 253, 0
6884, 12, 0
6885, 62, 0
6886, 0, 0
6887, 2, 0
6888, 2, 0
6889, 48, 0
6890, 18, 0
6891, 1, 0
6892, 17, 0
6893, 8, 0
6894, 22, 0
6895, 244, 0
6896, 1, 0
6897, 409, 0
6898, 49, 0
6899, 289, 0
6900, 10, 0
6901, 50, 0
6902, 0, 0
6903, 3, 0
6904, 4, 0
6905, 49, 0
6906, 22, 0
6907, 2, 0
6908, 14, 0
6909, 9, 0
6910, 29, 0
6911, 266, 0
6912, 0, 0
6913, 394, 0
6914, 35, 0
6915, 256, 0
6916, 12, 0
6917, 50, 0
6918, 0, 0
6919, 2, 0
6920, 8, 0
6921, 53, 0
6922, 24, 0
6923, 2, 0
6924, 18, 0
6925, 15, 0
6926, 17, 0
6927, 244, 0
6928, 0, 0
6929, 425, 0
6930, 41, 0
6931, 255, 0
6932, 5, 0
6933, 58, 0
6934, 2, 0
6935, 2, 0
6936, 5, 0
6937, 49, 0
6938, 12, 0
6939, 4, 0
6940, 23, 0
6941, 8, 0
6942, 14, 0
6943, 260, 0
6944, 0, 0
6945, 422, 0
6946, 44, 0
6947, 219, 0
6948, 23, 0
6949, 50, 0
6950, 4, 0
6951, 3, 0
6952, 2, 0
6953, 41, 0
6954, 23, 0
6955, 8, 0
6956, 28, 0
6957, 4, 0
6958, 15, 0
6959, 256, 0
6960, 0, 0
6961, 466, 0
6962, 52, 0
6963, 252, 0
6964, 7, 0
6965, 55, 0
6966, 3, 0
6967, 5, 0
6968, 7, 0
6969, 56, 0
6970, 21, 0
6971, 8, 0
6972, 16, 0
6973, 15, 0
6974, 15, 0
6975, 277, 0
6976, 2, 0
6977, 454, 0
6978, 62, 0
6979, 268, 0
6980, 7, 0
6981, 50, 0
6982, 6, 0
6983, 0, 0
6984, 4, 0
6985, 48, 0
6986, 21, 0
6987, 1, 0
6988, 23, 0
6989, 13, 0
6990, 16, 0
6991, 274, 0
6992, 0, 0
6993, 403, 0
6994, 66, 0
6995, 270, 0
6996, 6, 0
6997, 66, 0
6998, 1, 0
6999, 0, 0
7000, 2, 0
7001, 72, 0
7002, 24, 0
7003, 3, 0
7004, 28, 0
7005, 4, 0
7006, 19, 0
7007, 250, 0
7008, 0, 0
7009, 413, 0
7010, 41, 0
7011, 265, 0
7012, 9, 0
7013, 62, 0
7014, 1, 0
7015, 1, 0
7016, 7, 0
7017, 73, 0
7018, 28, 0
7019, 5, 0
7020, 21, 0
7021, 9, 0
7022, 22, 0
7023, 247, 0
7024, 0, 0
7025, 436, 0
7026, 60, 0
7027, 247, 0
7028, 14, 0
7029, 61, 0
7030, 1, 0
7031, 3, 0
7032, 5, 0
7033, 57, 0
7034, 30, 0
7035, 2, 0
7036, 29, 0
7037, 4, 0
7038, 22, 0
7039, 293, 0
7040, 1, 0
7041, 435, 0
7042, 52, 0
7043, 286, 0
7044, 5, 0
7045, 56, 0
7046, 1, 0
7047, 2, 0
7048, 3, 0
7049, 50, 0
7050, 19, 0
7051, 4, 0
7052, 23, 0
7053, 9, 0
7054, 17, 0
7055, 261, 0
7056, 0, 0
7057, 435, 0
7058, 39, 0
7059, 232, 0
7060, 22, 0
7061, 70, 0
7062, 0, 0
7063, 2, 0
7064, 4, 0
7065, 47, 0
7066, 24, 0
7067, 0, 0
7068, 19, 0
7069, 12, 0
7070, 19, 0
7071, 258, 0
7072, 2, 0
7073, 389, 0
7074, 50, 0
7075, 253, 0
7076, 7, 0
7077, 58, 0
7078, 1, 0
7079, 3, 0
7080, 6, 0
7081, 62, 0
7082, 28, 0
7083, 3, 0
7084, 26, 0
7085, 11, 0
7086, 22, 0
7087, 284, 0
7088, 0, 0
7089, 422, 0
7090, 54, 0
7091, 255, 0
7092, 4, 0
7093, 61, 0
7094, 1, 0
7095, 3, 0
7096, 3, 0
7097, 63, 0
7098, 28, 0
7099, 2, 0
7100, 18, 0
7101, 9, 0
7102, 15, 0
7103, 237, 0
7104, 1, 0
7105, 409, 0
7106, 57, 0
7107, 250, 0
7108, 12, 0
7109, 52, 0
7110, 1, 0
7111, 1, 0
7112, 6, 0
7113, 50, 0
7114, 22, 0
7115, 0, 0
7116, 19, 0
7117, 7, 0
7118, 16, 0
7119, 220, 0
7120, 0, 0
7121, 466, 0
7122, 44, 0
7123, 264, 0
7124, 8, 0
7125, 51, 0
7126, 3, 0
7127, 3, 0
7128, 1, 0
7129, 55, 0
7130, 27, 0
7131, 1, 0
7132, 20, 0
7133, 6, 0
7134, 18, 0
7135, 254, 0
7136, 1, 0
7137, 474, 0
7138, 46, 0
7139, 227, 0
7140, 10, 0
7141, 51, 0
7142, 3, 0
7143, 3, 0
7144, 3, 0
7145, 52, 0
7146, 22, 0
7147, 7, 0
7148, 22, 0
7149, 10, 0
7150, 11, 0
7151, 229, 0
7152, 1, 0
7153, 460, 0
7154, 47, 0
7155, 272, 0
7156, 8, 0
7157, 48, 0
7158, 0, 0
7159, 1, 0
7160, 7, 0
7161, 47, 0
7162, 24, 0
7163, 5, 0
7164, 28, 0
7165, 4, 0
7166, 14, 0
7167, 265, 0
7168, 0, 0
7169, 433, 0
7170, 42, 0
7171, 278, 0
7172, 10, 0
7173, 63, 0
7174, 1, 0
7175, 0, 0
7176, 6, 0
7177, 54, 0
7178, 11, 0
7179, 3, 0
7180, 29, 0
7181, 11, 0
7182, 31, 0
7183, 261, 0
7184, 1, 0
7185, 450, 0
7186, 43, 0
7187, 260, 0
7188, 9, 0
7189, 46, 0
7190, 3, 0
7191, 1, 0
7192, 8, 0
7193, 57, 0
7194, 19, 0
7195, 1, 0
7196, 8, 0
7197, 7, 0
7198, 10, 0
7199, 264, 0
7200, 0, 0
7201, 472, 0
7202, 37, 0
7203, 285, 0
7204, 8, 0
7205, 47, 0
7206, 0, 0
7207, 3, 0
7208, 8, 0
7209, 34, 0
7210, 20, 0
7211, 2, 0
7212, 18, 0
7213, 14, 0
7214, 16, 0
7215, 278, 0
7216, 1, 0
7217, 381, 0
7218, 52, 0
7219, 287, 0
7220, 13, 0
7221, 55, 0
7222, 0, 0
7223, 1, 0
7224, 7, 0
7225, 53, 0
7226, 20, 0
7227, 3, 0
7228, 16, 0
7229, 9, 0
7230, 14, 0
7231, 259, 0
7232, 1, 0
7233, 460, 0
7234, 37, 0
7235, 273, 0
7236, 7, 0
7237, 62, 0
7238, 2, 0
7239, 2, 0
7240, 5, 0
7241, 65, 0
7242, 30, 0
7243, 3, 0
7244, 20, 0
7245, 11, 0
7246, 21, 0
7247, 229, 0
7248, 1, 0
7249, 465, 0
7250, 55, 0
7251, 250, 0
7252, 16, 0
7253, 51, 0
7254, 2, 0
7255, 2, 0
7256, 7, 0
7257, 48, 0
7258, 21, 0
7259, 7, 0
7260, 29, 0
7261, 5, 0
7262, 17, 0
7263, 259, 0
7264, 1, 0
7265, 483, 0
7266, 37, 0
7267, 256, 0
7268, 16, 0
7269, 49, 0
7270, 1, 0
7271, 1, 0
7272, 5, 0
7273, 49, 0
7274, 18, 0
7275, 4, 0
7276, 25, 0
7277, 12, 0
7278, 16, 0
7279, 239, 0
7280, 0, 0
7281, 421, 0
7282, 46, 0
7283, 282, 0
7284, 9, 0
7285, 33, 0
7286, 2, 0
7287, 3, 0
7288, 2, 0
7289, 61, 0
7290, 20, 0
7291, 5, 0
7292, 26, 0
7293, 9, 0
7294, 11, 0
7295, 251, 0
7296, 1, 0
7297, 464, 0
7298, 51, 0
7299, 229, 0
7300, 9, 0
7301, 56, 0
7302, 0, 0
7303, 0, 0
7304, 0, 0
7305, 43, 0
7306, 19, 0
7307, 1, 0
7308, 28, 0
7309, 12, 0
7310, 16, 0
7311, 210, 0
7312, 0, 0
7313, 441, 0
7314, 52, 0
7315, 273, 0
7316, 13, 0
7317, 51, 0
7318, 1, 0
7319, 6, 0
7320, 6, 0
7321, 49, 0
7322, 20, 0
7323, 6, 0
7324, 14, 0
7325, 12, 0
7326, 25, 0
7327, 259, 0
7328, 0, 0
7329, 429, 0
7330, 53, 0
7331, 288, 0
7332, 11, 0
7333, 45, 0
7334, 1, 0
7335, 7, 0
7336, 2, 0
7337, 56, 0
7338, 24, 0
7339, 2, 0
7340, 25, 0
7341, 8, 0
7342, 21, 0
7343, 257, 0
7344, 1, 0
7345, 416, 0
7346, 54, 0
7347, 252, 0
7348, 7, 0
7349, 47, 0
7350, 0, 0
7351, 0, 0
7352, 3, 0
7353, 57, 0
7354, 30, 0
7355, 4, 0
7356, 24, 0
7357, 6, 0
7358, 15, 0
7359, 243, 0
7360, 0, 0
7361, 422, 0
7362, 38, 0
7363, 265, 0
7364, 13, 0
7365, 51, 0
7366, 1, 0
7367, 4, 0
7368, 11, 0
7369, 47, 0
7370, 24, 0
7371, 5, 0
7372, 20, 0
7373, 9, 0
7374, 24, 0
7375, 276, 0
7376, 1, 0
7377, 464, 0
7378, 53, 0
7379, 269, 0
7380, 11, 0
7381, 48, 0
7382, 1, 0
7383, 4, 0
7384, 2, 0
7385, 50, 0
7386, 12, 0
7387, 5, 0
7388, 23, 0
7389, 4, 0
7390, 16, 0
7391, 251, 0
7392, 0, 0
7393, 424, 0
7394, 41, 0
7395, 276, 0
7396, 14, 0
7397, 54, 0
7398, 2, 0
7399, 2, 0
7400, 5, 0
7401, 60, 0
7402, 19, 0
7403, 9, 0
7404, 21, 0
7405, 7, 0
7406, 19, 0
7407, 246, 0
7408, 0, 0
7409, 455, 0
7410, 53, 0
7411, 274, 0
7412, 7, 0
7413, 64, 0
7414, 0, 0
7415, 2, 0
7416, 4, 0
7417, 48, 0
7418, 27, 0
7419, 1, 0
7420, 20, 0
7421, 12, 0
7422, 19, 0
7423, 260, 0
7424, 2, 0
7425, 401, 0
7426, 33, 0
7427, 270, 0
7428, 7, 0
7429, 41, 0
7430, 1, 0
7431, 3, 0
7432, 6, 0
7433, 41, 0
7434, 24, 0
7435, 2, 0
7436, 20, 0
7437, 5, 0
7438, 19, 0
7439, 249, 0
7440, 1, 0
7441, 460, 0
7442, 46, 0
7443, 267, 0
7444, 8, 0
7445, 57, 0
7446, 4, 0
7447, 5, 0
7448, 1, 0
7449, 54, 0
7450, 24, 0
7451, 4, 0
7452, 16, 0
7453, 10, 0
7454, 22, 0
7455, 244, 0
7456, 0, 0
7457, 447, 0
7458, 77, 0
7459, 275, 0
7460, 11, 0
7461, 46, 0
7462, 1, 0
7463, 2, 0
7464, 2, 0
7465, 46, 0
7466, 17, 0
7467, 3, 0
7468, 18, 0
7469, 11, 0
7470, 17, 0
7471, 243, 0
7472, 1, 0
7473, 479, 0
7474, 50, 0
7475, 219, 0
7476, 7, 0
7477, 39, 0
7478, 0, 0
7479, 4, 0
7480, 3, 0
7481, 43, 0
7482, 18, 0
7483, 6, 0
7484, 13, 0
7485, 9, 0
7486, 18, 0
7487, 272, 0
7488, 1, 0
7489, 422, 0
7490, 42, 0
7491, 283, 0
7492, 7, 0
7493, 59, 0
7494, 1, 0
7495, 0, 0
7496, 3, 0
7497, 43, 0
7498, 28, 0
7499, 5, 0
7500, 18, 0
7501, 6, 0
7502, 18, 0
7503, 241, 0
7504, 0, 0
7505, 415, 0
7506, 49, 0
7507, 223, 0
7508, 12, 0
7509, 56, 0
7510, 0, 0
7511, 2, 0
7512, 2, 0
7513, 45, 0
7514, 23, 0
7515, 4, 0
7516, 19, 0
7517, 9, 0
7518, 12, 0
7519, 242, 0
7520, 0, 0
7521, 443, 0
7522, 44, 0
7523, 251, 0
7524, 6, 0
7525, 43, 0
7526, 1, 0
7527, 7, 0
7528, 4, 0
7529, 37, 0
7530, 34, 0
7531, 4, 0
7532, 24, 0
7533, 10, 0
7534, 19, 0
7535, 229, 0
7536, 0, 0
7537, 474, 0
7538, 37, 0
7539, 287, 0
7540, 19, 0
7541, 47, 0
7542, 1, 0
7543, 2, 0
7544, 5, 0
7545, 56, 0
7546, 25, 0
7547, 6, 0
7548, 19, 0
7549, 7, 0
7550, 23, 0
7551, 229, 0
7552, 1, 0
7553, 462, 0
7554, 51, 0
7555, 254, 0
7556, 18, 0
7557, 60, 0
7558, 1, 0
7559, 2, 0
7560, 3, 0
7561, 51, 0
7562, 23, 0
7563, 6, 0
7564, 19, 0
7565, 7, 0
7566, 19, 0
7567, 243, 0
7568, 2, 0
7569, 451, 0
7570, 56, 0
7571, 244, 0
7572, 8, 0
7573, 52, 0
7574, 0, 0
7575, 4, 0
7576, 2, 0
7577, 45, 0
7578, 27, 0
7579, 2, 0
7580, 24, 0
7581, 4, 0
7582, 16, 0
7583, 266, 0
7584, 0, 0
7585, 398, 0
7586, 45, 0
7587, 270, 0
7588, 5, 0
7589, 36, 0
7590, 1, 0
7591, 2, 0
7592, 3, 0
7593, 71, 0
7594, 26, 0
7595, 5, 0
7596, 20, 0
7597, 10, 0
7598, 25, 0
7599, 256, 0
7600, 0, 0
7601, 413, 0
7602, 50, 0
7603, 255, 0
7604, 9, 0
7605, 37, 0
7606, 1, 0
7607, 2, 0
7608, 3, 0
7609, 52, 0
7610, 25, 0
7611, 4, 0
7612, 25, 0
7613, 10, 0
7614, 16, 0
7615, 237, 0
7616, 1, 0
7617, 418, 0
7618, 43, 0
7619, 271, 0
7620, 7, 0
7621, 51, 0
7622, 2, 0
7623, 4, 0
7624, 5, 0
7625, 52, 0
7626, 20, 0
7627, 9, 0
7628, 26, 0
7629, 6, 0
7630, 18, 0
7631, 247, 0
7632, 0, 0
7633, 422, 0
7634, 59, 0
7635, 265, 0
7636, 10, 0
7637, 51, 0
7638, 1, 0
7639, 1, 0
7640, 4, 0
7641, 60, 0
7642, 19, 0
7643, 6, 0
7644, 30, 0
7645, 8, 0
7646, 11, 0
7647, 269, 0
7648, 0, 0
7649, 403, 0
7650, 41, 0
7651, 248, 0
7652, 11, 0
7653, 61, 0
7654, 3, 0
7655, 3, 0
7656, 4, 0
7657, 61, 0
7658, 32, 0
7659, 0, 0
7660, 14, 0
7661, 7, 0
7662, 22, 0
7663, 247, 0
7664, 0, 0
7665, 420, 0
7666, 49, 0
7667, 238, 0
7668, 14, 0
7669, 65, 0
7670, 0, 0
7671, 2, 0
7672, 3, 0
7673, 71, 0
7674, 23, 0
7675, 4, 0
7676, 20, 0
7677, 7, 0
7678, 22, 0
7679, 253, 0
7680, 0, 0
7681, 416, 0
7682, 44, 0
7683, 276, 0
7684, 14, 0
7685, 38, 0
7686, 1, 0
7687, 5, 0
7688, 2, 0
7689, 47, 0
7690, 20, 0
7691, 3, 0
7692, 16, 0
7693, 8, 0
7694, 32, 0
7695, 257, 0
7696, 0, 0
7697, 422, 0
7698, 47, 0
7699, 270, 0
7700, 9, 0
7701, 55, 0
7702, 1, 0
7703, 1, 0
7704, 8, 0
7705, 60, 0
7706, 14, 0
7707, 5, 0
7708, 23, 0
7709, 15, 0
7710, 26, 0
7711, 223, 0
7712, 0, 0
7713, 431, 0
7714, 41, 0
7715, 285, 0
7716, 11, 0
7717, 47, 0
7718, 1, 0
7719, 2, 0
7720, 2, 0
7721, 33, 0
7722, 17, 0
7723, 5, 0
7724, 25, 0
7725, 12, 0
7726, 18, 0
7727, 245, 0
7728, 1, 0
7729, 389, 0
7730, 67, 0
7731, 241, 0
7732, 23, 0
7733, 39, 0
7734, 1, 0
7735, 1, 0
7736, 6, 0
7737, 52, 0
7738, 23, 0
7739, 4, 0
7740, 14, 0
7741, 10, 0
7742, 24, 0
7743, 273, 0
7744, 0, 0
7745, 427, 0
7746, 35, 0
7747, 241, 0
7748, 14, 0
7749, 55, 0
7750, 0, 0
7751, 4, 0
7752, 3, 0
7753, 57, 0
7754, 18, 0
7755, 5, 0
7756, 23, 0
7757, 4, 0
7758, 20, 0
7759, 263, 0
7760, 0, 0
7761, 408, 0
7762, 45, 0
7763, 258, 0
7764, 3, 0
7765, 50, 0
7766, 1, 0
7767, 3, 0
7768, 7, 0
7769, 55, 0
7770, 30, 0
7771, 4, 0
7772, 17, 0
7773, 5, 0
7774, 27, 0
7775, 243, 0
7776, 1, 0
7777, 399, 0
7778, 40, 0
7779, 264, 0
7780, 10, 0
7781, 68, 0
7782, 1, 0
7783, 6, 0
7784, 0, 0
7785, 61, 0
7786, 22, 0
7787, 2, 0
7788, 27, 0
7789, 13, 0
7790, 16, 0
7791, 274, 0
7792, 0, 0
7793, 456, 0
7794, 51, 0
7795, 248, 0
7796, 10, 0
7797, 54, 0
7798, 1, 0
7799, 2, 0
7800, 6, 0
7801, 45, 0
7802, 16, 0
7803, 4, 0
7804, 23, 0
7805, 11, 0
7806, 21, 0
7807, 260, 0
7808, 0, 0
7809, 411, 0
7810, 54, 0
7811, 266, 0
7812, 6, 0
7813, 51, 0
7814, 0, 0
7815, 2, 0
7816, 8, 0
7817, 42, 0
7818, 16, 0
7819, 8, 0
7820, 22, 0
7821, 7, 0
7822, 19, 0
7823, 249, 0
7824, 0, 0
7825, 433, 0
7826, 53, 0
7827, 267, 0
7828, 9, 0
7829, 50, 0
7830, 0, 0
7831, 4, 0
7832, 5, 0
7833, 67, 0
7834, 22, 0
7835, 2, 0
7836, 16, 0
7837, 11, 0
7838, 21, 0
7839, 244, 0
7840, 0, 0
7841, 437, 0
7842, 42, 0
7843, 274, 0
7844, 11, 0
7845, 32, 0
7846, 0, 0
7847, 1, 0
7848, 6, 0
7849, 31, 0
7850, 21, 0
7851, 5, 0
7852, 23, 0
7853, 6, 0
7854, 16, 0
7855, 226, 0
7856, 0, 0
7857, 443, 0
7858, 49, 0
7859, 260, 0
7860, 13, 0
7861, 36, 0
7862, 1, 0
7863, 2, 0
7864, 11, 0
7865, 47, 0
7866, 29, 0
7867, 1, 0
7868, 16, 0
7869, 8, 0
7870, 24, 0
7871, 226, 0
7872, 0, 0
7873, 437, 0
7874, 55, 0
7875, 247, 0
